id,year,department,department_name,agency,agency_name,prexc_fpap_id,item_description,operunit,operating_unit,region_id,fund_code,fund_subcategory,expense_code,expense_class,sub_object_code,expense_object,amount_in_thousands,amount_php,prexc_level,sorder,operating_division_id,operating_division,sector
1219357,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,54.0,54000.0,7,,,,Basic Education (DepEd)
1219353,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,41.0,41000.0,7,,,,Basic Education (DepEd)
1219360,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5029903000,Representation Expenses,34.0,34000.0,7,,,,Basic Education (DepEd)
1219361,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5029904000,Transportation and Delivery Expenses,28.0,28000.0,7,,,,Basic Education (DepEd)
1219359,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021502000,Fidelity Bond Premiums,8.0,8000.0,7,,,,Basic Education (DepEd)
1219337,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010208001,Productivity Incentive Allowance - Civilian ,0.0,0.0,7,,,,Basic Education (DepEd)
1219388,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020301002,Office Supplies Expenses,400.0,400000.0,7,,,,Basic Education (DepEd)
1219389,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020399000,Other Supplies and Materials Expenses,190.0,190000.0,7,,,,Basic Education (DepEd)
1219393,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021304002,School Buildings,88.0,88000.0,7,,,,Basic Education (DepEd)
1219391,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020402000,Electricity Expenses,80.0,80000.0,7,,,,Basic Education (DepEd)
1219386,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020201002,Training Expenses,59.0,59000.0,7,,,,Basic Education (DepEd)
1219387,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020301001,ICT Office Supplies,50.0,50000.0,7,,,,Basic Education (DepEd)
1219392,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,36.0,36000.0,7,,,,Basic Education (DepEd)
1219390,2022,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,27.0,27000.0,7,,,,Basic Education (DepEd)
1639392,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310204101748000,"Cabuco - Indang Diversion Road(Construction of Bridge 2), Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,15000.0,15000000.0,7,,,,Roads & Bridges (DPWH)
1639393,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310204101749000,"Cabuco - Indang Diversion Road, Phase II, Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,50000.0,50000000.0,7,,,,Roads & Bridges (DPWH)
1618750,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101000000,"Concreting of Road at Barangay Aguado, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,10000.0,10000000.0,7,,,,Roads & Bridges (DPWH)
1618760,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101010000,"Concreting of Road at Barangay Aguado, Trece Martires, Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,10000.0,10000000.0,7,,,,Roads & Bridges (DPWH)
1618751,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101001000,"Concreting of Road at Barangay Inocencio, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,5000.0,5000000.0,7,,,,Roads & Bridges (DPWH)
1618761,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101011000,"Concreting of Road at Barangay Inocencio, Trece Martires, Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,5000.0,5000000.0,7,,,,Roads & Bridges (DPWH)
1618752,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101002000,"Concreting of Road at Barangay Lallana, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,5000.0,5000000.0,7,,,,Roads & Bridges (DPWH)
1618762,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101012000,"Concreting of Road at Barangay Lallana, Trece Martires, Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,5000.0,5000000.0,7,,,,Roads & Bridges (DPWH)
1618753,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101003000,"Concreting of Road at Barangay Osorio, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,5000.0,5000000.0,7,,,,Roads & Bridges (DPWH)
1618763,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300221101013000,"Concreting of Road at Barangay Osorio, Trece Martires, Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403001,Road Networks,5000.0,5000000.0,7,,,,Roads & Bridges (DPWH)
1622525,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300226101626000,"Construction of Multi-Purpose Building (Covered Court) at Barangay Gregorio, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403099,Other Infrastructure Assets,5000.0,5000000.0,7,,,,Community & Public Buildings (DPWH)
1622526,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300226101627000,"Construction of Multi-Purpose Building (Covered Court) at Barangay Hugo Perez - Karla Villa Subdivision, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403099,Other Infrastructure Assets,5000.0,5000000.0,7,,,,Community & Public Buildings (DPWH)
1622527,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300226101628000,"Construction of Multi-Purpose Building (Covered Court) at Barangay Luciano, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403099,Other Infrastructure Assets,5000.0,5000000.0,7,,,,Community & Public Buildings (DPWH)
1622530,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300226101631000,"Construction of Multi-Purpose Building (Covered Court) at Command Center (City Hall Extension) at Barangay Conchu, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403099,Other Infrastructure Assets,10000.0,10000000.0,7,,,,Community & Public Buildings (DPWH)
1622528,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300226101629000,"Construction of Multi-Purpose Building (Covered Court) at Luis Aguado National High School, Barangay Aguado, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403099,Other Infrastructure Assets,5000.0,5000000.0,7,,,,School Buildings & Education Infra (DPWH)
1622531,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300226101632000,"Construction of Multi-Purpose Building (Covered Court) at PNP Compound, Barangay Osorio, Trece Martires , Cavite, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403099,Other Infrastructure Assets,5000.0,5000000.0,7,,,,Community & Public Buildings (DPWH)
1622529,2022,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300226101630000,"Construction of Multi-Purpose Building (Covered Court) at Trece Martires City National High School, Barangay Cabuco, Trece Martires , Cavite",1800061,Cavite District Engineering Office,04,01101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403099,Other Infrastructure Assets,5000.0,5000000.0,7,,,,School Buildings & Education Infra (DPWH)
